"game_date","game_number","opp_team","opp_runs","tor_runs","game_park_id","tor_atbats","tor_hits","tor_doubles","tor_triples","tor_homeruns","tor_rbi","tor_walks","opp_pitcher_start_id","opp_pitcher_start_name","opp_pitcher_whip","tor_batting_1_id","tor_batting_1_name","tor_batting_1_pos","tor_batting_2_id","tor_batting_2_name","tor_batting_2_pos","tor_batting_3_id","tor_batting_3_name","tor_batting_3_pos","tor_batting_4_id","tor_batting_4_name","tor_batting_4_pos","tor_batting_5_id","tor_batting_5_name","tor_batting_5_pos","tor_batting_6_id","tor_batting_6_name","tor_batting_6_pos","tor_batting_7_id","tor_batting_7_name","tor_batting_7_pos","tor_batting_8_id","tor_batting_8_name","tor_batting_8_pos","tor_batting_9_id","tor_batting_9_name","tor_batting_9_pos","galvf001","bichb001","gurrl001","fishd001","pillk001","hernt002","davij007","gricr001","mckib001","smoaj001","tellr001","sogae001","biggc002","guerv002","drurb001","jansd001","maill001","mcgur002","galvf001_ops_game","bichb001_ops_game","gurrl001_ops_game","fishd001_ops_game","pillk001_ops_game","hernt002_ops_game","davij007_ops_game","gricr001_ops_game","mckib001_ops_game","smoaj001_ops_game","tellr001_ops_game","sogae001_ops_game","biggc002_ops_game","guerv002_ops_game","drurb001_ops_game","jansd001_ops_game","maill001_ops_game","mcgur002_ops_game","galvf001_ops_todate","bichb001_ops_todate","gurrl001_ops_todate","fishd001_ops_todate","pillk001_ops_todate","hernt002_ops_todate","davij007_ops_todate","gricr001_ops_todate","mckib001_ops_todate","smoaj001_ops_todate","tellr001_ops_todate","sogae001_ops_todate","biggc002_ops_todate","guerv002_ops_todate","drurb001_ops_todate","jansd001_ops_todate","maill001_ops_todate","mcgur002_ops_todate","galvf001_ops_season","bichb001_ops_season","gurrl001_ops_season","fishd001_ops_season","pillk001_ops_season","hernt002_ops_season","davij007_ops_season","gricr001_ops_season","mckib001_ops_season","smoaj001_ops_season","tellr001_ops_season","sogae001_ops_season","biggc002_ops_season","guerv002_ops_season","drurb001_ops_season","jansd001_ops_season","maill001_ops_season","mcgur002_ops_season"
20190902,139,"ATL",6,3,"ATL03",31,5,1,0,2,3,2,"sorom001","Mike Soroka",1.114,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",9,"smoaj001","Justin Smoak",3,"hernt002","Teoscar Hernandez",8,"mckib001","Billy McKinney",7,"drurb001","Brandon Drury",5,"jansd001","Danny Jansen",2,"waguj001","Jacob Waguespack",1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0.0,0.833,0.0,0.0,0.0,0.0,0.0,1.583,0.25,0.0,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.972,0.0,0.0,0.0,0.744,0.0,0.724,0.673,0.759,0.0,0.0,0.733,0.0,0.649,0.646,0.0,0.0,0.0,0.929,0.0,0.0,0.0,0.778,0.0,0.737,0.696,0.748,0.0,0.0,0.793,0.0,0.642,0.639,0.0,0.0
20190903,140,"ATL",7,2,"ATL03",30,6,3,0,1,2,3,"foltm001","Mike Foltynewicz",1.248,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",3,"gricr001","Randal Grichuk",9,"fishd001","Derek Fisher",7,"hernt002","Teoscar Hernandez",8,"taylb003","Beau Taylor",2,"fontw001","Wilmer Font",1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0.0,0.5,0.0,1.75,0.0,1.0,0.0,0.0,0.0,0.0,1.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.959,0.0,0.73,0.0,0.746,0.0,0.718,0.0,0.0,0.712,0.0,0.728,0.806,0.0,0.0,0.0,0.0,0.0,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.0,0.742,0.0,0.793,0.772,0.0,0.0,0.0,0.0
20190905,141,"TBA",6,4,"STP01",34,8,1,1,2,4,3,"pruia001","Austin Pruitt",1.255,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",9,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",10,"hernt002","Teoscar Hernandez",8,"smoaj001","Justin Smoak",3,"mcgur002","Reese McGuire",2,"fishd001","Derek Fisher",7,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0.0,2.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.2,2.083,0.0,0.0,0.0,1.75,0.0,0.994,0.0,0.708,0.0,0.743,0.0,0.712,0.0,0.754,0.707,0.0,0.721,0.817,0.0,0.0,0.0,0.891,0.0,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.748,0.742,0.0,0.793,0.772,0.0,0.0,0.0,0.872
20190906,142,"TBA",5,0,"STP01",29,2,0,1,0,0,2,"mckab001","Brendan McKay",1.408,"bichb001","Bo Bichette",6,"hernt002","Teoscar Hernandez",8,"gricr001","Randal Grichuk",10,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",3,"drurb001","Brandon Drury",4,"davij007","Jonathan Davis",9,"jansd001","Danny Jansen",2,"alfoa002","Anthony Alford",7,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.978,0.0,0.0,0.0,0.736,0.353,0.715,0.0,0.0,0.701,0.0,0.0,0.809,0.643,0.644,0.0,0.0,0.0,0.929,0.0,0.0,0.0,0.778,0.531,0.737,0.0,0.0,0.742,0.0,0.0,0.772,0.642,0.639,0.0,0.0
20190907,143,"TBA",5,3,"STP01",32,6,3,0,0,3,3,"mortc002","Charlie Morton",1.087,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"tellr001","Rowdy Tellez",3,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",10,"mcgur002","Reese McGuire",2,"davij007","Jonathan Davis",8,"mckib001","Billy McKinney",9,"fishd001","Derek Fisher",7,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.167,1.25,0.0,0.4,0.75,0.0,0.0,0.0,0.5,0.0,0.948,0.0,0.68,0.0,0.0,0.414,0.0,0.671,0.757,0.706,0.0,0.718,0.809,0.0,0.0,0.0,0.865,0.0,0.929,0.0,0.657,0.0,0.0,0.531,0.0,0.696,0.748,0.742,0.0,0.793,0.772,0.0,0.0,0.0,0.872
20190908,144,"TBA",8,3,"STP01",33,6,1,0,1,3,2,"glast001","Tyler Glasnow",0.897,"bichb001","Bo Bichette",6,"hernt002","Teoscar Hernandez",8,"tellr001","Rowdy Tellez",3,"guerv002","Vladimir Guerrero",10,"gricr001","Randal Grichuk",9,"davij007","Jonathan Davis",7,"drurb001","Brandon Drury",5,"jansd001","Danny Jansen",2,"urenr001","Richard Urena",4,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.25,0.0,0.0,0.75,0.0,0.0,0.833,0.833,0.0,0.0,0.0,0.0,0.937,0.0,0.0,0.0,0.728,0.42,0.719,0.0,0.0,0.707,0.0,0.0,0.809,0.644,0.636,0.0,0.0,0.0,0.929,0.0,0.0,0.0,0.778,0.531,0.737,0.0,0.0,0.742,0.0,0.0,0.772,0.642,0.639,0.0,0.0
20190910,145,"BOS",3,4,"TOR02",32,9,1,0,3,4,5,"eovan001","Nathan Eovaldi",1.592,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",3,"gricr001","Randal Grichuk",9,"smoaj001","Justin Smoak",10,"mcgur002","Reese McGuire",2,"davij007","Jonathan Davis",8,"fishd001","Derek Fisher",7,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0.0,0.4,0.0,0.5,0.0,0.0,0.667,0.75,0.0,0.5,1.75,0.0,1.933,0.0,0.0,0.0,0.0,2.417,0.0,0.921,0.0,0.68,0.0,0.0,0.431,0.72,0.0,0.755,0.72,0.0,0.732,0.801,0.0,0.0,0.0,0.943,0.0,0.929,0.0,0.657,0.0,0.0,0.531,0.737,0.0,0.748,0.742,0.0,0.793,0.772,0.0,0.0,0.0,0.872
20190911,146,"BOS",0,8,"TOR02",32,11,2,0,2,8,3,"poynb001","Bobby Poyner",1.316,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",10,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",7,"davij007","Jonathan Davis",8,"drurb001","Brandon Drury",3,"jansd001","Danny Jansen",2,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0.0,0.5,0.0,0.0,0.0,1.75,0.0,1.25,0.0,0.0,1.25,0.0,1.75,0.583,0.5,1.0,0.0,0.0,0.0,0.912,0.0,0.0,0.0,0.739,0.407,0.723,0.0,0.0,0.726,0.0,0.742,0.799,0.644,0.641,0.0,0.0,0.0,0.929,0.0,0.0,0.0,0.778,0.531,0.737,0.0,0.0,0.742,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190912,147,"BOS",7,4,"TOR02",33,7,2,1,0,4,6,"chacj001","Jhoulys Chacin",1.562,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",3,"smoaj001","Justin Smoak",10,"gricr001","Randal Grichuk",8,"mcgur002","Reese McGuire",2,"mckib001","Billy McKinney",9,"fishd001","Derek Fisher",7,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0.0,0.9,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.2,0.0,0.0,2.05,0.4,0.0,0.0,0.0,0.5,0.0,0.911,0.0,0.663,0.0,0.0,0.0,0.723,0.668,0.75,0.717,0.0,0.759,0.795,0.0,0.0,0.0,0.934,0.0,0.929,0.0,0.657,0.0,0.0,0.0,0.737,0.696,0.748,0.742,0.0,0.793,0.772,0.0,0.0,0.0,0.872
20190913,148,"NYA",5,6,"TOR02",44,13,2,0,2,4,2,"tanam001","Masahiro Tanaka",1.242,"bichb001","Bo Bichette",10,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",3,"gricr001","Randal Grichuk",9,"mcgur002","Reese McGuire",2,"hernt002","Teoscar Hernandez",8,"mckib001","Billy McKinney",7,"urenr001","Richard Urena",6,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0.0,2.067,0.0,0.0,0.0,0.8,0.0,1.0,0.4,0.0,0.667,0.0,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.945,0.0,0.0,0.0,0.739,0.0,0.726,0.662,0.0,0.716,0.0,0.76,0.786,0.0,0.0,0.0,0.911,0.0,0.929,0.0,0.0,0.0,0.778,0.0,0.737,0.696,0.0,0.742,0.0,0.793,0.772,0.0,0.0,0.0,0.872
20190914,149,"NYA",13,3,"TOR02",35,9,3,0,0,3,3,"paxtj001","James Paxton",1.285,"bichb001","Bo Bichette",6,"gricr001","Randal Grichuk",9,"gurrl001","Lourdes Gurriel",10,"guerv002","Vladimir Guerrero",5,"hernt002","Teoscar Hernandez",7,"smoaj001","Justin Smoak",3,"drurb001","Brandon Drury",4,"jansd001","Danny Jansen",2,"davij007","Jonathan Davis",8,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0.0,0.333,1.75,0.0,0.0,0.5,0.25,0.667,0.0,0.0,0.0,0.0,0.0,0.4,1.25,0.25,0.0,0.0,0.0,0.941,0.888,0.0,0.0,0.737,0.4,0.725,0.0,0.741,0.0,0.0,0.0,0.781,0.651,0.637,0.0,0.0,0.0,0.929,0.868,0.0,0.0,0.778,0.531,0.737,0.0,0.748,0.0,0.0,0.0,0.772,0.642,0.639,0.0,0.0
20190915,150,"NYA",4,6,"TOR02",31,8,3,0,2,6,3,"greec003","Chad Green",1.232,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",9,"tellr001","Rowdy Tellez",10,"hernt002","Teoscar Hernandez",8,"mcgur002","Reese McGuire",2,"drurb001","Brandon Drury",3,"mckib001","Billy McKinney",7,"urenr001","Richard Urena",5,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0.0,1.25,0.0,0.0,0.0,0.25,0.0,2.5,0.833,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.5,0.0,0.947,0.0,0.0,0.0,0.733,0.0,0.739,0.665,0.0,0.708,0.0,0.755,0.0,0.652,0.0,0.0,0.891,0.0,0.929,0.0,0.0,0.0,0.778,0.0,0.737,0.696,0.0,0.742,0.0,0.793,0.0,0.642,0.0,0.0,0.872
20190917,151,"BAL",5,8,"BAL12",37,12,1,1,3,7,3,"shepc001","Chandler Shepherd",1.316,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gurrl001","Lourdes Gurriel",10,"guerv002","Vladimir Guerrero",5,"gricr001","Randal Grichuk",9,"smoaj001","Justin Smoak",3,"hernt002","Teoscar Hernandez",8,"mckib001","Billy McKinney",7,"jansd001","Danny Jansen",2,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0.0,0.4,0.45,0.0,0.0,0.5,0.0,1.0,0.0,1.25,0.0,0.0,2.8,1.1,0.0,1.0,0.0,0.0,0.0,0.939,0.882,0.0,0.0,0.731,0.0,0.741,0.66,0.747,0.0,0.0,0.786,0.785,0.0,0.641,0.0,0.0,0.0,0.929,0.868,0.0,0.0,0.778,0.0,0.737,0.696,0.748,0.0,0.0,0.793,0.772,0.0,0.639,0.0,0.0
20190918,152,"BAL",10,11,"BAL12",42,15,2,0,2,11,9,"bundd001","Dylan Bundy",1.359,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",9,"guerv002","Vladimir Guerrero",10,"mcgur002","Reese McGuire",2,"hernt002","Teoscar Hernandez",8,"tellr001","Rowdy Tellez",3,"drurb001","Brandon Drury",5,"fishd001","Derek Fisher",7,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0.0,1.0,0.0,0.5,0.0,0.833,0.0,1.133,0.0,0.0,1.3,0.0,0.667,0.667,0.5,0.0,0.0,2.083,0.0,0.941,0.0,0.655,0.0,0.732,0.0,0.745,0.0,0.0,0.715,0.0,0.784,0.783,0.65,0.0,0.0,0.96,0.0,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.0,0.742,0.0,0.793,0.772,0.642,0.0,0.0,0.872
20190919,153,"BAL",4,8,"BAL12",35,10,3,0,2,8,3,"ynoag001","Gabriel Ynoa",1.379,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gurrl001","Lourdes Gurriel",7,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",10,"gricr001","Randal Grichuk",8,"mcgur002","Reese McGuire",2,"tellr001","Rowdy Tellez",3,"fishd001","Derek Fisher",9,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0.0,0.25,1.4,0.833,0.0,0.0,0.0,0.75,0.0,0.0,1.167,0.0,1.4,1.25,0.0,0.0,0.0,0.833,0.0,0.929,0.891,0.662,0.0,0.0,0.0,0.745,0.0,0.74,0.72,0.0,0.794,0.787,0.0,0.0,0.0,0.956,0.0,0.929,0.868,0.657,0.0,0.0,0.0,0.737,0.0,0.748,0.742,0.0,0.793,0.772,0.0,0.0,0.0,0.872
20190920,154,"NYA",3,4,"NYC21",33,7,2,1,2,4,2,"happj001","J.A. Happ",1.297,"alfoa002","Anthony Alford",7,"biggc002","Cavan Biggio",4,"gurrl001","Lourdes Gurriel",10,"guerv002","Vladimir Guerrero",5,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",8,"smoaj001","Justin Smoak",3,"jansd001","Danny Jansen",2,"urenr001","Richard Urena",6,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.417,0.0,0.0,0.0,1.833,0.0,0.0,0.75,1.0,0.0,1.25,0.0,0.0,0.0,0.0,0.879,0.0,0.0,0.745,0.0,0.74,0.0,0.748,0.0,0.0,0.793,0.789,0.0,0.649,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.772,0.0,0.639,0.0,0.0
20190921,155,"NYA",7,2,"NYC21",33,6,3,0,0,2,0,"paxtj001","James Paxton",1.285,"davij007","Jonathan Davis",8,"biggc002","Cavan Biggio",4,"gurrl001","Lourdes Gurriel",10,"guerv002","Vladimir Guerrero",5,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",7,"drurb001","Brandon Drury",3,"urenr001","Richard Urena",6,"maill001","Luke Maile",2,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.75,0.667,0.75,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.746,0.401,0.739,0.0,0.0,0.0,0.0,0.79,0.789,0.646,0.0,0.439,0.0,0.0,0.0,0.868,0.0,0.0,0.778,0.531,0.737,0.0,0.0,0.0,0.0,0.793,0.772,0.642,0.0,0.44,0.0
20190922,156,"NYA",8,3,"NYC21",36,9,1,0,2,3,2,"sevel001","Luis Severino",1.316,"mckib001","Billy McKinney",9,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",8,"smoaj001","Justin Smoak",10,"mcgur002","Reese McGuire",2,"tellr001","Rowdy Tellez",3,"urenr001","Richard Urena",6,"drurb001","Brandon Drury",5,"fishd001","Derek Fisher",7,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,2.0,0.0,0.25,0.0,0.667,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.647,0.0,0.0,0.0,0.742,0.69,0.739,0.714,0.0,0.789,0.0,0.646,0.0,0.0,0.925,0.0,0.0,0.0,0.657,0.0,0.0,0.0,0.737,0.696,0.748,0.742,0.0,0.793,0.0,0.642,0.0,0.0,0.872
20190923,157,"BAL",10,11,"TOR02",52,13,0,0,5,11,6,"shepc001","Chandler Shepherd",1.316,"mckib001","Billy McKinney",9,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",10,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",3,"hernt002","Teoscar Hernandez",7,"drurb001","Brandon Drury",6,"davij007","Jonathan Davis",8,"jansd001","Danny Jansen",2,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.286,1.429,1.262,0.8,0.0,1.0,0.0,1.905,0.571,0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738,0.486,0.748,0.693,0.0,0.719,0.0,0.801,0.786,0.651,0.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.531,0.737,0.696,0.0,0.742,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190924,158,"BAL",11,4,"TOR02",33,6,2,0,1,4,2,"bundd001","Dylan Bundy",1.359,"valeb001","Breyvic Valera",6,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",9,"guerv002","Vladimir Guerrero",10,"mcgur002","Reese McGuire",2,"drurb001","Brandon Drury",5,"tellr001","Rowdy Tellez",3,"alfoa002","Anthony Alford",8,"fishd001","Derek Fisher",7,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.25,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.675,0.0,0.0,0.0,0.745,0.0,0.0,0.725,0.0,0.796,0.781,0.65,0.0,0.0,0.908,0.0,0.0,0.0,0.657,0.0,0.0,0.0,0.737,0.0,0.0,0.742,0.0,0.793,0.772,0.642,0.0,0.0,0.872
20190925,159,"BAL",2,3,"TOR02",28,5,0,0,3,3,4,"ynoag001","Gabriel Ynoa",1.379,"mckib001","Billy McKinney",9,"valeb001","Breyvic Valera",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",10,"tellr001","Rowdy Tellez",3,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",5,"fishd001","Derek Fisher",7,"maill001","Luke Maile",2,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0.0,0.0,0.0,0.667,0.0,0.667,0.0,0.0,2.75,0.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.0,0.738,0.0,0.0,0.71,0.0,0.745,0.0,0.794,0.774,0.645,0.0,0.428,0.0,0.0,0.0,0.0,0.657,0.0,0.778,0.0,0.0,0.696,0.0,0.742,0.0,0.793,0.772,0.642,0.0,0.44,0.0
20190927,160,"TBA",6,2,"TOR02",31,4,2,0,1,2,2,"glast001","Tyler Glasnow",0.897,"mckib001","Billy McKinney",9,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",10,"tellr001","Rowdy Tellez",3,"guerv002","Vladimir Guerrero",5,"mcgur002","Reese McGuire",2,"hernt002","Teoscar Hernandez",8,"urenr001","Richard Urena",6,"fishd001","Derek Fisher",7,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654,0.0,0.754,0.0,0.74,0.699,0.0,0.737,0.0,0.798,0.772,0.0,0.0,0.0,0.872,0.0,0.0,0.0,0.657,0.0,0.778,0.0,0.737,0.696,0.0,0.742,0.0,0.793,0.772,0.0,0.0,0.0,0.872
20190928,161,"TBA",1,4,"TOR02",29,8,2,1,1,4,5,"yarbr001","Ryan Yarbrough",0.999,"hernt002","Teoscar Hernandez",8,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",9,"tellr001","Rowdy Tellez",3,"drurb001","Brandon Drury",5,"smoaj001","Justin Smoak",10,"alfoa002","Anthony Alford",7,"jansd001","Danny Jansen",2,"urenr001","Richard Urena",6,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,1.0,0.0,0.833,1.25,0.0,0.833,0.0,0.25,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766,0.0,0.742,0.0,0.741,0.742,0.0,0.799,0.0,0.642,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.0,0.737,0.0,0.748,0.742,0.0,0.793,0.0,0.642,0.639,0.0,0.0
20190929,162,"TBA",3,8,"TOR02",35,11,4,0,2,8,3,"snelb001","Blake Snell",1.271,"hernt002","Teoscar Hernandez",7,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",9,"tellr001","Rowdy Tellez",10,"smoaj001","Justin Smoak",3,"valeb001","Breyvic Valera",5,"urenr001","Richard Urena",6,"davij007","Jonathan Davis",8,"maill001","Luke Maile",2,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.417,1.25,0.0,0.0,1.5,0.75,0.0,0.4,0.0,0.0,0.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.531,0.737,0.0,0.748,0.742,0.0,0.793,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.531,0.737,0.0,0.748,0.742,0.0,0.793,0.0,0.0,0.0,0.44,0.0
